"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SVN","Slovenia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.66,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SVN","Slovenia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.27,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,10.02,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,9.9,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,9.83,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,9.65,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,10.1,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,10.11,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,10.32,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,10.94,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,11.42,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,10.92,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,11.25,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,11.63,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,11.28,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,15.51256,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,15.86954,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,15.49117,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,15.21338,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,14.9786,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,14.95381,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,15.90106,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,15.77125,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,16.8427,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,16.68452,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,17.5498,,
"CCUS","Currency exchange rates, monthly average","ZAF","South Africa","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,18.12261,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,3.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,3.97,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,5.51,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,4.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,4.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,5.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,5.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,5.74,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,5.78,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,6.12,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,6.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,3.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,4.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,4.44,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,4.96,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,5.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,6.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,6.39,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,2.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,5.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,6.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,6.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,7.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,9.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,9.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,10.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","COL","Colombia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,10.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.65,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.47,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4.31,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.97,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,5.97,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,7.04,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,7.72,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,9.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,10.57,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,10.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,11.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,12.63,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.26,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.3,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.38,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.79,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.2,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.59,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.99,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.55,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.47,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.29,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.96,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.5674,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.582,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.5601,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5315,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.495,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.4479,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.3857,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.2392,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.0366,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.3947,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.0109,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.4277,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8252,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.488,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.4922,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.57,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.66,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.5674,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.582,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.5601,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5315,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.495,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.4479,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.3857,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.2392,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.0366,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.3947,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.0109,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.4277,,
"IR3TIB","Short-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8252,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,0.8767496,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,0.8848417,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,0.8833867,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,0.881508,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,0.9073148,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,0.9258667,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,0.9453386,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,0.9465078,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,0.9822438,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,0.9870731,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,1.01043,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,1.016271,,
"CCUS","Currency exchange rates, monthly average","EA19","Euro area (19 countries)","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,0.9800927,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.3124,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.2791,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.5339,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.9442,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.0544,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.5685,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.8744,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.4377,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.0926,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.0583,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.8138,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.185,,
"IRLT","Long-term interest rates, Per cent per annum","EA19","Euro area (19 countries)","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.9375,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,8.8,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,8.46,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,9.26,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,9.37,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,9.97,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,10.54,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,10.78,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,11.61,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,12.62,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,12.21,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,12.92,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,13.93,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,638.7787,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,638.1115,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,638.8129,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,641.2982,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,647.8198,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,656.7052,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,670.3619,,
